Запись пользователя № - user_972,[2019-02-21 6:06:12,400,
Запись пользователя № - user_987,[2019-02-22 10:37:56,,
Запись пользователя № - user_999,[2019-02-22 10:47:12,,
Запись пользователя № - user_960,[2019-02-22 17:02:20,400,
Запись пользователя № - user_943,[2019-02-22 20:09:40,800,
Запись пользователя № - user_926,[2019-02-22 20:10:10,,
Запись пользователя № - user_951,[2019-02-22 20:36:03,600,
Запись пользователя № - user_953,[2019-02-22 20:55:03,,
Запись пользователя № - user_987,[2019-02-22 21:56:03,300,
Запись пользователя № - user_970,[2019-02-22 8:22:38,400,
Запись пользователя № - user_963,[2019-02-23 0:54:33,,
Запись пользователя № - user_939,[2019-02-23 12:49:05,,
Запись пользователя № - user_956,[2019-02-23 16:47:08,,
Запись пользователя № - user_931,[2019-02-23 21:15:21,900,
Запись пользователя № - user_905,[2019-02-23 23:12:07,27000,
Запись пользователя № - user_993,[2019-02-23 3:51:41,,
Запись пользователя № - user_945,[2019-02-23 4:05:15,700,
Запись пользователя № - user_956,[2019-02-23 6:38:48,,
Запись пользователя № - user_984,[2019-02-23 8:14:35,,
Запись пользователя № - user_999,[2019-02-23 8:45:49,,
Запись пользователя № - user_937,[2019-02-23 9:22:24,,
Запись пользователя № - user_989,[2019-02-24 1:09:18,,
Запись пользователя № - user_912,[2019-02-24 11:42:42,,
Запись пользователя № - user_966,[2019-02-24 12:09:42,200,
Запись пользователя № - user_933,[2019-02-24 14:14:26,,
Запись пользователя № - user_914,[2019-02-24 14:30:43,,
Запись пользователя № - user_932,[2019-02-24 22:40:06,,
Запись пользователя № - user_946,[2019-02-24 7:31:17,,
Запись пользователя № - user_922,[2019-02-24 8:29:11,300,
Запись пользователя № - user_958,[2019-02-24 9:55:42,400,
Запись пользователя № - user_925,[2019-02-25 1:46:02,,
Запись пользователя № - user_918,[2019-02-25 1:50:30,400,4829
Запись пользователя № - user_967,[2019-02-25 15:51:07,,
Запись пользователя № - user_944,[2019-02-25 19:53:44,,
Запись пользователя № - user_949,[2019-02-25 22:27:32,10054,
Запись пользователя № - user_974,[2019-02-25 3:04:34,200,
Запись пользователя № - user_911,[2019-02-25 7:30:53,,
Запись пользователя № - user_955,[2019-02-25 8:05:26,,
Запись пользователя № - user_966,[2019-02-25 9:40:40,200,
Запись пользователя № - user_913,[2019-02-26 0:55:59,100,5066
Запись пользователя № - user_952,[2019-02-26 1:34:10,600,
Запись пользователя № - user_902,[2019-02-26 11:43:28,,
Запись пользователя № - user_986,[2019-02-26 11:45:12,,
Запись пользователя № - user_938,[2019-02-26 14:40:32,,
Запись пользователя № - user_947,[2019-02-26 15:01:40,100,4378
Запись пользователя № - user_972,[2019-02-26 15:15:48,500,4894
Запись пользователя № - user_995,[2019-02-26 15:29:25,200,
Запись пользователя № - user_961,[2019-02-26 16:56:46,300,
Запись пользователя № - user_964,[2019-02-26 17:02:53,500,4889
Запись пользователя № - user_942,[2019-02-26 22:10:18,600,
Запись пользователя № - user_966,[2019-02-26 3:43:44,200,
Запись пользователя № - user_920,[2019-02-26 4:00:10,,
Запись пользователя № - user_950,[2019-02-26 8:45:08,,
Запись пользователя № - user_948,[2019-02-27 1:19:56,,
Запись пользователя № - user_967,[2019-02-27 10:32:10,,
Запись пользователя № - user_973,[2019-02-27 18:36:39,200,
Запись пользователя № - user_967,[2019-02-27 18:53:04,,
Запись пользователя № - user_937,[2019-02-27 20:00:24,,
Запись пользователя № - user_937,[2019-02-27 20:20:13,,
Запись пользователя № - user_904,[2019-02-27 23:04:17,,
Запись пользователя № - user_946,[2019-02-27 3:02:56,,
Запись пользователя № - user_982,[2019-02-27 7:30:33,,
Запись пользователя № - user_948,[2019-02-28 11:56:52,,
Запись пользователя № - user_901,[2019-02-28 12:34:43,,
Запись пользователя № - user_964,[2019-02-28 14:36:06,800,
Запись пользователя № - user_935,[2019-02-28 17:04:44,700,
Запись пользователя № - user_911,[2019-02-28 20:15:13,,
Запись пользователя № - user_909,[2019-02-28 23:16:35,200,5237
Запись пользователя № - user_948,[2019-02-28 23:17:46,,
Запись пользователя № - user_982,[2019-02-28 4:20:30,500,
Запись пользователя № - user_911,[2019-02-28 5:26:49,,
Запись пользователя № - user_952,[2019-02-28 6:06:55,800,5590
Запись пользователя № - user_983,[2019-02-28 8:31:31,,
Запись пользователя № - user_910,[2019-03-01 1:35:11,,
Запись пользователя № - user_986,[2019-03-01 12:09:15,200,
Запись пользователя № - user_991,[2019-03-01 15:14:33,,
Запись пользователя № - user_982,[2019-03-01 18:35:47,800,
Запись пользователя № - user_964,[2019-03-01 23:08:48,8734,
Запись пользователя № - user_912,[2019-03-01 23:48:07,,
Запись пользователя № - user_995,[2019-03-01 23:48:11,400,5889
Запись пользователя № - user_928,[2019-03-01 9:43:00,,
Запись пользователя № - user_907,[2019-03-02 10:31:19,,
Запись пользователя № - user_1000,[2019-03-02 17:17:13,,
Запись пользователя № - user_928,[2019-03-02 17:20:45,400,
Запись пользователя № - user_900,[2019-03-02 22:05:45,300,
Запись пользователя № - user_919,[2019-03-02 4:23:36,300,
Запись пользователя № - user_923,[2019-03-02 6:25:22,,
Запись пользователя № - user_960,[2019-03-02 6:43:52,400,
Запись пользователя № - user_922,[2019-03-02 9:40:27,300,
Запись пользователя № - user_906,[2019-03-03 1:09:37,100,
Запись пользователя № - user_975,[2019-03-03 1:24:56,100,3927
Запись пользователя № - user_996,[2019-03-03 11:43:38,,
Запись пользователя № - user_923,[2019-03-03 11:59:27,200,
Запись пользователя № - user_1000,[2019-03-03 12:34:16,,
Запись пользователя № - user_955,[2019-03-03 13:57:08,,
Запись пользователя № - user_992,[2019-03-03 2:40:14,,
Запись пользователя № - user_938,[2019-03-03 2:40:29,100,5323
Запись пользователя № - user_991,[2019-03-03 7:49:52,,
Запись пользователя № - user_983,[2019-03-03 9:31:59,,
Запись пользователя № - user_914,[2019-03-04 0:19:39,,
Запись пользователя № - user_957,[2019-03-04 0:56:54,,
Запись пользователя № - user_920,[2019-03-04 21:03:54,,
Запись пользователя № - user_983,[2019-03-04 21:03:54,,
Запись пользователя № - user_971,[2019-03-04 23:12:39,900,6916
Запись пользователя № - user_925,[2019-03-04 23:27:36,,
Запись пользователя № - user_923,[2019-03-04 3:11:44,500,
Запись пользователя № - user_982,[2019-03-04 7:36:28,800,6480
Запись пользователя № - user_900,[2019-03-05 0:18:34,300,5638
Запись пользователя № - user_912,[2019-03-05 1:50:21,100,
Запись пользователя № - user_997,[2019-03-05 11:05:39,200,
Запись пользователя № - user_911,[2019-03-05 14:49:24,,
Запись пользователя № - user_911,[2019-03-05 16:53:23,,
Запись пользователя № - user_908,[2019-03-05 19:40:25,300,
Запись пользователя № - user_944,[2019-03-05 21:49:31,100,4119
Запись пользователя № - user_934,[2019-03-05 23:16:53,,
Запись пользователя № - user_944,[2019-03-05 4:29:48,,
Запись пользователя № - user_969,[2019-03-05 4:47:28,,
Запись пользователя № - user_908,[2019-03-05 8:01:59,200,4216
Запись пользователя № - user_961,[2019-03-05 9:23:59,500,6387
Запись пользователя № - user_979,[2019-03-06 1:36:08,300,
Запись пользователя № - user_960,[2019-03-06 10:02:35,400,
Запись пользователя № - user_952,[2019-03-06 11:53:22,1000,
Запись пользователя № - user_962,[2019-03-06 14:27:01,,
Запись пользователя № - user_992,[2019-03-06 16:04:28,100,3834
Запись пользователя № - user_943,[2019-03-06 20:36:00,800,5409
Запись пользователя № - user_972,[2019-03-06 23:30:41,700,
Запись пользователя № - user_971,[2019-03-06 4:28:51,1000,
Запись пользователя № - user_908,[2019-03-06 5:05:35,400,
Запись пользователя № - user_972,[2019-03-06 7:11:52,500,4580
Запись пользователя № - user_994,[2019-03-07 1:47:34,300,
Запись пользователя № - user_983,[2019-03-07 12:20:43,,
Запись пользователя № - user_912,[2019-03-07 18:31:40,300,
Запись пользователя № - user_970,[2019-03-07 23:03:35,500,
Запись пользователя № - user_976,[2019-03-08 1:37:54,100,
Запись пользователя № - user_966,[2019-03-08 11:14:59,500,
Запись пользователя № - user_952,[2019-03-08 13:42:20,9754,
Запись пользователя № - user_973,[2019-03-08 17:47:38,400,
Запись пользователя № - user_966,[2019-03-08 20:53:20,700,
Запись пользователя № - user_946,[2019-03-08 5:18:13,,
Запись пользователя № - user_918,[2019-03-08 6:15:48,500,4845
Запись пользователя № - user_951,[2019-03-08 6:21:50,600,
Запись пользователя № - user_995,[2019-03-08 6:27:39,500,
Запись пользователя № - user_946,[2019-03-08 7:00:34,100,3794
Запись пользователя № - user_983,[2019-03-08 8:22:21,,
Запись пользователя № - user_941,[2019-03-09 12:21:13,700,6766
Запись пользователя № - user_996,[2019-03-09 12:51:58,,
Запись пользователя № - user_902,[2019-03-09 16:52:11,200,4021
Запись пользователя № - user_985,[2019-03-09 18:37:48,300,
Запись пользователя № - user_984,[2019-03-09 18:41:21,,
Запись пользователя № - user_942,[2019-03-09 19:57:04,800,
Запись пользователя № - user_922,[2019-03-09 21:06:50,400,
Запись пользователя № - user_938,[2019-03-09 22:23:02,700,6449
Запись пользователя № - user_938,[2019-03-09 5:04:19,200,
Запись пользователя № - user_959,[2019-03-09 8:18:05,900,
Запись пользователя № - user_951,[2019-03-09 9:52:57,900,
Запись пользователя № - user_996,[2019-03-10 10:57:52,100,4056
Запись пользователя № - user_975,[2019-03-10 12:06:28,700,
Запись пользователя № - user_937,[2019-03-10 15:38:13,200,
Запись пользователя № - user_934,[2019-03-10 16:10:41,,
Запись пользователя № - user_908,[2019-03-10 16:25:13,,
Запись пользователя № - user_962,[2019-03-10 17:53:30,,
Запись пользователя № - user_978,[2019-03-10 17:56:50,,
Запись пользователя № - user_933,[2019-03-10 18:01:39,100,
Запись пользователя № - user_974,[2019-03-10 23:54:50,400,5326
Запись пользователя № - user_937,[2019-03-10 5:48:45,100,
Запись пользователя № - user_981,[2019-03-10 8:09:49,,
Запись пользователя № - user_995,[2019-03-11 1:12:58,800,
Запись пользователя № - user_994,[2019-03-11 1:29:29,600,
Запись пользователя № - user_977,[2019-03-11 10:26:28,,
Запись пользователя № - user_906,[2019-03-11 17:53:18,400,
Запись пользователя № - user_935,[2019-03-11 19:36:51,700,
Запись пользователя № - user_903,[2019-03-11 3:32:31,1000,
Запись пользователя № - user_947,[2019-03-11 6:10:35,200,
Запись пользователя № - user_960,[2019-03-11 7:56:35,500,
Запись пользователя № - user_939,[2019-03-12 16:02:38,200,
Запись пользователя № - user_934,[2019-03-12 22:00:30,,
Запись пользователя № - user_992,[2019-03-12 3:05:02,200,4159
Запись пользователя № - user_917,[2019-03-12 4:43:16,,
Запись пользователя № - user_993,[2019-03-13 11:52:07,,
Запись пользователя № - user_982,[2019-03-13 13:31:35,900,
Запись пользователя № - user_970,[2019-03-13 16:56:54,700,
Запись пользователя № - user_963,[2019-03-13 22:45:42,,
Запись пользователя № - user_981,[2019-03-13 9:06:19,,
Запись пользователя № - user_918,[2019-03-14 1:37:10,600,
Запись пользователя № - user_931,[2019-03-14 1:44:39,900,6621
Запись пользователя № - user_961,[2019-03-14 1:51:33,600,
Запись пользователя № - user_902,[2019-03-14 12:54:57,300,
Запись пользователя № - user_988,[2019-03-14 13:35:04,,
Запись пользователя № - user_901,[2019-03-14 13:51:20,100,
Запись пользователя № - user_907,[2019-03-14 3:00:44,100,4999
Запись пользователя № - user_946,[2019-03-14 5:30:46,500,
Запись пользователя № - user_932,[2019-03-15 10:56:14,,
Запись пользователя № - user_910,[2019-03-15 16:00:23,,
Запись пользователя № - user_956,[2019-03-15 18:06:17,,
Запись пользователя № - user_927,[2019-03-15 20:33:25,200,5724
Запись пользователя № - user_911,[2019-03-15 21:48:20,100,
Запись пользователя № - user_999,[2019-03-15 22:50:47,100,
Запись пользователя № - user_961,[2019-03-15 5:13:06,700,
Запись пользователя № - user_988,[2019-03-15 7:15:25,,
Запись пользователя № - user_903,[2019-03-16 10:44:35,10454,
Запись пользователя № - user_987,[2019-03-16 11:50:00,300,
Запись пользователя № - user_954,[2019-03-16 13:21:35,400,
Запись пользователя № - user_980,[2019-03-16 13:23:16,500,
Запись пользователя № - user_970,[2019-03-16 13:39:16,9754,
Запись пользователя № - user_992,[2019-03-16 16:04:41,500,
Запись пользователя № - user_973,[2019-03-16 17:01:22,400,5950
Запись пользователя № - user_981,[2019-03-16 22:43:57,500,
Запись пользователя № - user_961,[2019-03-17 10:02:01,800,5520
Запись пользователя № - user_993,[2019-03-17 14:00:23,300,5629
Запись пользователя № - user_974,[2019-03-17 14:18:59,500,5650
Запись пользователя № - user_916,[2019-03-17 17:20:07,,
Запись пользователя № - user_935,[2019-03-17 19:31:29,800,
Запись пользователя № - user_941,[2019-03-17 2:03:13,800,
Запись пользователя № - user_933,[2019-03-17 2:23:18,300,
Запись пользователя № - user_958,[2019-03-17 20:47:39,500,
Запись пользователя № - user_925,[2019-03-17 8:46:12,200,
Запись пользователя № - user_911,[2019-03-17 9:36:53,400,5084
Запись пользователя № - user_969,[2019-03-18 1:50:34,200,
Запись пользователя № - user_932,[2019-03-18 10:13:24,,
Запись пользователя № - user_967,[2019-03-18 13:19:55,,
Запись пользователя № - user_910,[2019-03-18 14:36:52,100,
Запись пользователя № - user_927,[2019-03-18 19:37:29,200,
Запись пользователя № - user_942,[2019-03-18 4:21:14,800,
Запись пользователя № - user_908,[2019-03-19 0:25:45,800,5260
Запись пользователя № - user_983,[2019-03-19 2:19:00,,
Запись пользователя № - user_929,[2019-03-19 23:38:48,,
Запись пользователя № - user_963,[2019-03-19 23:44:53,100,
Запись пользователя № - user_910,[2019-03-19 3:01:21,300,
Запись пользователя № - user_937,[2019-03-19 3:49:50,300,
Запись пользователя № - user_909,[2019-03-19 5:49:22,400,6108
Запись пользователя № - user_900,[2019-03-19 6:42:22,400,
Запись пользователя № - user_947,[2019-03-19 8:06:57,200,3736
Запись пользователя № - user_917,[2019-03-20 1:03:45,500,
Запись пользователя № - user_902,[2019-03-20 12:22:06,400,
Запись пользователя № - user_930,[2019-03-20 14:04:43,600,
Запись пользователя № - user_982,[2019-03-20 15:01:50,9954,
Запись пользователя № - user_951,[2019-03-20 17:17:17,9754,
Запись пользователя № - user_905,[2019-03-20 18:56:58,500,
Запись пользователя № - user_911,[2019-03-20 19:53:21,500,
Запись пользователя № - user_972,[2019-03-20 2:43:48,900,7032
Запись пользователя № - user_991,[2019-03-20 20:07:58,,
Запись пользователя № - user_928,[2019-03-20 22:08:11,600,
Запись пользователя № - user_955,[2019-03-20 23:55:10,500,
Запись пользователя № - user_918,[2019-03-20 3:40:16,600,
Запись пользователя № - user_953,[2019-03-20 8:48:22,,
Запись пользователя № - user_953,[2019-03-21 0:33:37,400,
Запись пользователя № - user_914,[2019-03-21 1:24:09,200,
Запись пользователя № - user_931,[2019-03-21 1:28:20,900,
Запись пользователя № - user_930,[2019-03-21 11:52:36,700,
Запись пользователя № - user_929,[2019-03-21 12:54:43,,
Запись пользователя № - user_905,[2019-03-21 17:35:31,500,
Запись пользователя № - user_930,[2019-03-21 18:53:28,900,7494
Запись пользователя № - user_938,[2019-03-21 4:38:31,900,6080
Запись пользователя № - user_973,[2019-03-21 6:17:31,1000,
Запись пользователя № - user_909,[2019-03-21 7:22:31,1000,7189
Запись пользователя № - user_912,[2019-03-22 1:21:35,600,
Запись пользователя № - user_990,[2019-03-22 17:37:24,700,
Запись пользователя № - user_944,[2019-03-22 19:02:28,500,5217
Запись пользователя № - user_939,[2019-03-22 2:32:21,400,
Запись пользователя № - user_999,[2019-03-22 2:34:01,700,
Запись пользователя № - user_983,[2019-03-22 3:27:39,,
Запись пользователя № - user_999,[2019-03-22 4:14:12,800,
Запись пользователя № - user_955,[2019-03-22 7:57:08,600,
Запись пользователя № - user_954,[2019-03-23 10:05:07,800,
Запись пользователя № - user_979,[2019-03-23 14:28:04,900,
Запись пользователя № - user_965,[2019-03-23 16:27:03,,
Запись пользователя № - user_930,[2019-03-23 17:48:11,1000,
Запись пользователя № - user_934,[2019-03-23 23:38:27,,
Запись пользователя № - user_1000,[2019-03-23 23:47:07,,
Запись пользователя № - user_908,[2019-03-23 3:18:55,10054,
Запись пользователя № - user_987,[2019-03-23 4:24:59,300,
Запись пользователя № - user_914,[2019-03-23 6:14:18,600,
Запись пользователя № - user_926,[2019-03-24 0:57:08,300,4733
Запись пользователя № - user_940,[2019-03-24 11:02:31,,
Запись пользователя № - user_966,[2019-03-24 15:29:06,900,6359
Запись пользователя № - user_946,[2019-03-24 2:52:39,500,4812
Запись пользователя № - user_940,[2019-03-24 22:17:31,500,
Запись пользователя № - user_972,[2019-03-24 22:38:56,1000,5920
Запись пользователя № - user_990,[2019-03-25 0:21:03,900,
Запись пользователя № - user_976,[2019-03-25 0:27:33,300,
Запись пользователя № - user_973,[2019-03-25 21:47:43,9754,
Запись пользователя № - user_929,[2019-03-25 21:57:48,200,4824
Запись пользователя № - user_927,[2019-03-25 23:09:25,200,
Запись пользователя № - user_913,[2019-03-25 4:34:52,500,4633
Запись пользователя № - user_966,[2019-03-25 6:45:43,10254,
Запись пользователя № - user_982,[2019-03-25 8:50:07,10154,
Запись пользователя № - user_937,[2019-03-25 9:07:15,500,
Запись пользователя № - user_977,[2019-03-25 9:48:33,,
Запись пользователя № - user_937,[2019-03-25 9:58:13,600,
Запись пользователя № - user_938,[2019-03-26 10:41:36,900,
Запись пользователя № - user_988,[2019-03-26 21:08:06,200,5512
Запись пользователя № - user_991,[2019-03-26 23:59:35,,
Запись пользователя № - user_929,[2019-03-26 5:16:44,500,5503
Запись пользователя № - user_963,[2019-03-26 6:53:51,200,
Запись пользователя № - user_948,[2019-03-26 7:54:46,300,
Запись пользователя № - user_977,[2019-03-26 8:29:07,,
Запись пользователя № - user_992,[2019-03-27 10:25:17,600,
Запись пользователя № - user_918,[2019-03-27 10:36:28,1000,7250
Запись пользователя № - user_998,[2019-03-27 10:46:22,900,
Запись пользователя № - user_905,[2019-03-27 11:11:06,800,5387
Запись пользователя № - user_932,[2019-03-27 12:18:24,,
Запись пользователя № - user_928,[2019-03-27 13:26:11,900,
Запись пользователя № - user_908,[2019-03-27 14:20:24,10254,
Запись пользователя № - user_913,[2019-03-27 14:31:30,700,
Запись пользователя № - user_961,[2019-03-27 19:56:51,1000,
Запись пользователя № - user_980,[2019-03-27 2:25:52,800,
Запись пользователя № - user_977,[2019-03-27 22:47:37,,
Запись пользователя № - user_1000,[2019-03-27 3:39:36,100,
Запись пользователя № - user_922,[2019-03-27 9:36:20,600,6309
Запись пользователя № - user_965,[2019-03-28 17:18:58,100,4770
Запись пользователя № - user_978,[2019-03-28 18:27:32,600,
Запись пользователя № - user_937,[2019-03-28 2:22:04,700,
Запись пользователя № - user_985,[2019-03-28 20:54:43,400,
Запись пользователя № - user_968,[2019-03-28 22:02:21,200,4744
Запись пользователя № - user_983,[2019-03-28 6:34:25,,
Запись пользователя № - user_946,[2019-03-28 8:18:39,700,
Запись пользователя № - user_924,[2019-03-29 19:45:19,800,5763
Запись пользователя № - user_968,[2019-03-29 2:57:15,300,
Запись пользователя № - user_953,[2019-03-29 22:05:53,600,
Запись пользователя № - user_915,[2019-03-29 4:05:01,800,6996
Запись пользователя № - user_969,[2019-03-29 7:32:52,800,
Запись пользователя № - user_942,[2019-03-29 7:40:02,1000,7384
Запись пользователя № - user_919,[2019-03-30 10:17:51,400,5737
Запись пользователя № - user_964,[2019-03-30 15:55:49,10554,31016
Запись пользователя № - user_929,[2019-03-30 4:58:30,800,
Запись пользователя № - user_983,[2019-03-30 5:10:27,,
Запись пользователя № - user_930,[2019-03-30 8:09:51,9854,
Запись пользователя № - user_954,[2019-03-30 9:28:45,1000,
Запись пользователя № - user_936,[2019-03-31 1:40:24,,
Запись пользователя № - user_947,[2019-03-31 12:42:41,300,
Запись пользователя № - user_947,[2019-03-31 12:50:33,400,5616
Запись пользователя № - user_998,[2019-03-31 17:07:48,900,
Запись пользователя № - user_983,[2019-03-31 20:15:02,100,
Запись пользователя № - user_941,[2019-03-31 22:28:00,9754,
Запись пользователя № - user_917,[2019-03-31 6:25:54,600,6439
Запись пользователя № - user_977,[2019-03-31 6:36:50,200,
Запись пользователя № - user_943,[2019-03-31 9:13:09,1000,6575
Запись пользователя № - user_955,[2019-04-01 1:45:32,10754,
Запись пользователя № - user_912,[2019-04-01 14:46:08,600,5357
Запись пользователя № - user_937,[2019-04-01 18:12:10,700,
Запись пользователя № - user_966,[2019-04-01 19:58:46,10254,29981
Запись пользователя № - user_936,[2019-04-01 22:06:18,100,
Запись пользователя № - user_977,[2019-04-01 22:51:03,500,
Запись пользователя № - user_900,[2019-04-01 3:30:24,600,
Запись пользователя № - user_986,[2019-04-01 3:47:12,900,
Запись пользователя № - user_911,[2019-04-01 8:21:02,700,
Запись пользователя № - user_948,[2019-04-01 9:58:29,800,
Запись пользователя № - user_985,[2019-04-02 0:12:57,400,
Запись пользователя № - user_958,[2019-04-02 0:32:54,1000,
Запись пользователя № - user_902,[2019-04-02 14:14:40,800,
Запись пользователя № - user_968,[2019-04-02 14:37:31,500,
Запись пользователя № - user_942,[2019-04-02 17:58:14,1000,7564
Запись пользователя № - user_987,[2019-04-02 3:20:16,400,4733
Запись пользователя № - user_906,[2019-04-02 4:18:59,600,5515
Запись пользователя № - user_949,[2019-04-02 8:42:40,10154,29719
Запись пользователя № - user_951,[2019-04-03 0:01:03,10154,29324
Запись пользователя № - user_914,[2019-04-03 11:09:07,700,
Запись пользователя № - user_905,[2019-04-03 12:07:57,1000,
Запись пользователя № - user_956,[2019-04-03 13:50:39,,
Запись пользователя № - user_998,[2019-04-03 15:02:50,1000,
Запись пользователя № - user_993,[2019-04-03 19:05:18,600,
Запись пользователя № - user_919,[2019-04-03 2:09:44,600,
Запись пользователя № - user_968,[2019-04-03 2:38:57,800,
Запись пользователя № - user_927,[2019-04-03 20:38:16,300,4550
Запись пользователя № - user_994,[2019-04-03 22:37:59,800,
Запись пользователя № - user_971,[2019-04-03 22:58:30,10454,
Запись пользователя № - user_927,[2019-04-03 23:16:32,500,
Запись пользователя № - user_970,[2019-04-03 23:40:40,10054,
Запись пользователя № - user_995,[2019-04-03 3:22:52,1000,
Запись пользователя № - user_992,[2019-04-03 3:44:13,9954,30056
Запись пользователя № - user_948,[2019-04-03 5:03:07,10554,
Запись пользователя № - user_967,[2019-04-03 7:30:13,,
Запись пользователя № - user_931,[2019-04-04 12:05:38,10454,
Запись пользователя № - user_953,[2019-04-04 13:08:47,800,6394
Запись пользователя № - user_989,[2019-04-04 15:36:33,,
Запись пользователя № - user_927,[2019-04-04 18:24:46,800,
Запись пользователя № - user_918,[2019-04-04 2:29:56,1000,
Запись пользователя № - user_951,[2019-04-04 5:00:06,10254,
Запись пользователя № - user_939,[2019-04-05 1:33:57,500,5036
Запись пользователя № - user_1000,[2019-04-05 14:45:54,400,4701
Запись пользователя № - user_984,[2019-04-05 2:36:59,200,
Запись пользователя № - user_905,[2019-04-05 6:36:20,1000,
Запись пользователя № - user_1000,[2019-04-05 6:48:33,300,
Запись пользователя № - user_907,[2019-04-06 0:58:25,600,
Запись пользователя № - user_979,[2019-04-06 1:20:36,10654,
Запись пользователя № - user_906,[2019-04-06 12:58:57,900,
Запись пользователя № - user_920,[2019-04-06 15:02:36,,
Запись пользователя № - user_1000,[2019-04-06 22:07:35,,
Запись пользователя № - user_998,[2019-04-06 6:08:40,10654,30386
Запись пользователя № - user_952,[2019-04-06 8:34:37,9754,
Запись пользователя № - user_981,[2019-04-06 9:26:47,600,
Запись пользователя № - user_923,[2019-04-07 15:44:49,500,6431
Запись пользователя № - user_923,[2019-04-07 22:40:53,800,6313
Запись пользователя № - user_913,[2019-04-07 4:27:47,700,
Запись пользователя № - user_967,[2019-04-07 7:12:55,,
Запись пользователя № - user_978,[2019-04-08 0:36:28,1000,
Запись пользователя № - user_980,[2019-04-08 0:45:31,900,
Запись пользователя № - user_967,[2019-04-08 1:25:56,,
Запись пользователя № - user_962,[2019-04-08 13:12:51,,
Запись пользователя № - user_920,[2019-04-08 13:41:49,700,
Запись пользователя № - user_914,[2019-04-08 17:36:31,800,
Запись пользователя № - user_916,[2019-04-08 18:37:09,200,
Запись пользователя № - user_901,[2019-04-08 22:56:43,500,
Запись пользователя № - user_965,[2019-04-08 3:05:10,300,
Запись пользователя № - user_933,[2019-04-08 3:24:25,600,
Запись пользователя № - user_940,[2019-04-08 3:38:20,700,
Запись пользователя № - user_983,[2019-04-08 4:44:14,400,5450
Запись пользователя № - user_936,[2019-04-08 5:28:48,300,
Запись пользователя № - user_972,[2019-04-08 9:41:17,1000,
Запись пользователя № - user_962,[2019-04-09 13:45:42,200,
Запись пользователя № - user_963,[2019-04-09 5:01:07,500,
Запись пользователя № - user_991,[2019-04-09 5:36:02,100,
Запись пользователя № - user_986,[2019-04-09 8:48:19,1000,7078
Запись пользователя № - user_922,[2019-04-10 11:57:47,700,
Запись пользователя № - user_984,[2019-04-10 12:12:13,200,
Запись пользователя № - user_984,[2019-04-10 14:15:31,500,5133
Запись пользователя № - user_989,[2019-04-10 14:41:47,400,
Запись пользователя № - user_950,[2019-04-10 14:45:35,500,
Запись пользователя № - user_994,[2019-04-10 18:25:21,800,
Запись пользователя № - user_988,[2019-04-10 22:12:42,10554,
Запись пользователя № - user_996,[2019-04-10 4:42:20,800,
Запись пользователя № - user_972,[2019-04-11 17:43:27,10154,30071
Запись пользователя № - user_942,[2019-04-11 19:11:00,10254,30588
Запись пользователя № - user_910,[2019-04-11 21:48:00,600,
Запись пользователя № - user_984,[2019-04-11 3:33:14,900,
Запись пользователя № - user_947,[2019-04-11 5:19:18,700,
Запись пользователя № - user_949,[2019-04-11 6:43:44,10554,
Запись пользователя № - user_920,[2019-04-12 12:28:28,1000,
Запись пользователя № - user_910,[2019-04-12 12:56:55,600,
Запись пользователя № - user_939,[2019-04-12 13:35:25,500,5305
Запись пользователя № - user_986,[2019-04-12 15:29:43,10254,
Запись пользователя № - user_997,[2019-04-12 16:57:08,1000,
Запись пользователя № - user_947,[2019-04-12 18:39:39,1000,6610
Запись пользователя № - user_957,[2019-04-12 20:10:00,200,5398
Запись пользователя № - user_927,[2019-04-12 23:59:02,800,
Запись пользователя № - user_985,[2019-04-12 4:49:10,700,
Запись пользователя № - user_920,[2019-04-12 5:11:56,800,
Запись пользователя № - user_934,[2019-04-12 6:47:38,300,
Запись пользователя № - user_924,[2019-04-12 8:44:27,9754,
Запись пользователя № - user_994,[2019-04-12 8:55:16,900,
Запись пользователя № - user_990,[2019-04-13 19:48:33,1000,7382
Запись пользователя № - user_957,[2019-04-13 3:06:11,500,6134
Запись пользователя № - user_981,[2019-04-13 3:06:23,900,
Запись пользователя № - user_950,[2019-04-13 6:25:18,600,5340
Запись пользователя № - user_933,[2019-04-13 8:25:37,600,
Запись пользователя № - user_956,[2019-04-14 10:53:09,,
Запись пользователя № - user_962,[2019-04-14 10:53:56,800,
Запись пользователя № - user_986,[2019-04-14 14:07:30,10554,
Запись пользователя № - user_937,[2019-04-14 15:39:26,800,
Запись пользователя № - user_950,[2019-04-14 19:47:32,1000,5778
Запись пользователя № - user_914,[2019-04-14 23:16:46,10154,29346
Запись пользователя № - user_947,[2019-04-14 23:35:44,1000,
Запись пользователя № - user_910,[2019-04-14 7:26:31,1000,
Запись пользователя № - user_974,[2019-04-15 23:12:16,700,6173
Запись пользователя № - user_934,[2019-04-15 3:26:43,10554,
Запись пользователя № - user_910,[2019-04-15 5:02:26,1000,
Запись пользователя № - user_962,[2019-04-15 6:24:16,10354,
Запись пользователя № - user_911,[2019-04-15 6:59:01,9754,
Запись пользователя № - user_944,[2019-04-15 9:19:57,700,5453
Запись пользователя № - user_947,[2019-04-15 9:28:04,10654,
Запись пользователя № - user_919,[2019-04-16 0:53:16,700,
